CanonicalId,OntologyType,SourceId,SourceSystem
uamnva7s,Image,b30563501/FILE_0070_OBJECTS,mets-image
mq3xmwkr,Item,b28106787,sierra-system-number
pn8hjdg3,Work,b1676644,sierra-system-number
gcpqthv7,Image,b21016112/FILE_0585_OBJECTS,mets-image
r62rt7ms,Image,b24852387/FILE_0204_OBJECTS,mets-image
xspuc8ep,Image,b33086023/FILE_0112_OBJECTS,mets-image
z78r37n3,Image,b28922554/FILE_0014_OBJECTS,mets-image
ekpkdtcz,Image,b21473080/FILE_0035_OBJECTS,mets-image
r5w6bje8,Image,b21113099/FILE_0264_OBJECTS,mets-image
a3vvxthn,Image,b28139410/FILE_0208_OBJECTS,mets-image
f9dc6j3k,Image,b20393465/FILE_0078_OBJECTS,mets-image
ra5p53rr,Image,b21270843/FILE_0290_OBJECTS,mets-image
q8fhbyy6,Image,b30528112/FILE_0148_OBJECTS,mets-image
q5jm6gbz,Image,b21994493/FILE_0336_OBJECTS,mets-image
kchvbuh9,Image,b29350219/FILE_0096_OBJECTS,mets-image
e45xmujx,Concept,"humfrey, marian",label-derived
sqgqtchq,Image,b21895223/FILE_0466_OBJECTS,mets-image
mcbt3tqe,Image,b22475783/FILE_0088_OBJECTS,mets-image
qnvmj65c,Image,b28077702/FILE_0036_OBJECTS,mets-image
qf72aaxh,Image,b33285731/FILE_0042_OBJECTS,mets-image
dg7degsf,Image,b31489679/FILE_0010_OBJECTS,mets-image
me5x9brb,Image,b21504842/FILE_0281_OBJECTS,mets-image
c8j6g278,Image,b21457001/FILE_0003_OBJECTS,mets-image
z3kef7ws,Image,b30290806/FILE_0084_OBJECTS,mets-image
w35z3h5x,Image,b28056322/FILE_0384_OBJECTS,mets-image
yv5nqgcs,Image,b28067484/FILE_0149_OBJECTS,mets-image
tf43n4e7,Image,b29012545/FILE_0175_OBJECTS,mets-image
nmwme5gb,Image,b28109119/FILE_0340_OBJECTS,mets-image
h46c834z,Item,b2072830x,sierra-system-number
t26a2qfh,Work,b12229052,sierra-system-number
dwukv88n,Image,b29818114/FILE_0173_OBJECTS,mets-image
t479c3ju,Image,b18021566/FILE_0054_OBJECTS,mets-image
kvesk6ht,Image,b29309451/FILE_0352_OBJECTS,mets-image
dfr2kpcw,Image,b21523848/FILE_0342_OBJECTS,mets-image
mkn952xy,Work,ebs13526453e,ebsco-alt-lookup
g9xxgmcr,Work,2063054,sierra-system-number
qz7pj76f,Image,b30410769/FILE_0100_OBJECTS,mets-image
nguh5a8f,Image,b10324331/FILE_0191_OBJECTS,mets-image
tbmwaak2,Work,b1512308x,sierra-system-number
xn33jkku,Image,b24877803/FILE_0449_OBJECTS,mets-image
zd5d56mk,Work,2300211,sierra-system-number
zw5bs44s,Image,b33093581/FILE_0130_OBJECTS,mets-image
fe6j4afx,Image,b21691083/FILE_0215_OBJECTS,mets-image
nbzqw73e,Work,b23685062,sierra-system-number
ggrfhx95,Image,b33012842/FILE_0439_OBJECTS,mets-image
gxxghdad,Item,1398097,sierra-system-number
axbmq7cx,Image,b21206053/FILE_0781_OBJECTS,mets-image
bq9fnk32,Item,i1371584,sierra-system-number
xuvex6t8,Image,b21715336/FILE_0269_OBJECTS,mets-image
cs52znzz,Image,b21216575/FILE_0055_OBJECTS,mets-image
nbcqftuw,Image,b29816841/FILE_0068_OBJECTS,mets-image
uy4s2qbq,Item,b24189170,sierra-system-number
zvh6zmum,Image,b32220546/FILE_0098_OBJECTS,mets-image
a3fqw759,Work,ebs1446924e,ebsco-alt-lookup
kwhtmsyb,Image,b2810139x/FILE_0311_OBJECTS,mets-image
rgm4923v,Image,b29331614/FILE_0294_OBJECTS,mets-image
smbwe27k,Image,b2931978x/FILE_0404_OBJECTS,mets-image
czy5njz8,Image,b21045744/FILE_0151_OBJECTS,mets-image
jtd8pyee,Work,1121073,sierra-system-number
a2f5sygh,Image,b28966296/FILE_0016_OBJECTS,mets-image
paxwf3hu,Image,b32181292/FILE_0428_OBJECTS,mets-image
ness5se6,Image,b2888131x/FILE_0007_OBJECTS,mets-image
pp4zft2m,Work,b1299024,sierra-system-number
ars9ug76,Image,b21351727/FILE_0614_OBJECTS,mets-image
b7zchc78,Image,b17524167/FILE_0023_OBJECTS,mets-image
yzyyfwzz,Image,b21083575/FILE_0013_OBJECTS,mets-image
gk3sarav,Work,b25026495,sierra-system-number
z79x5um7,Image,b11198692/FILE_0210_OBJECTS,mets-image
d4hwrjqd,Image,b21203878/FILE_0051_OBJECTS,mets-image
m79fjafs,Image,b28757415/FILE_0112_OBJECTS,mets-image
ptvbcmay,Image,b28111771/FILE_0506_OBJECTS,mets-image
ew4va3fq,Image,b21522613/FILE_0121_OBJECTS,mets-image
zcwap35d,Image,b28057880/FILE_0265_OBJECTS,mets-image
ah2knrgn,Image,b28708209/FILE_0133_OBJECTS,mets-image
nyc7y9sp,Image,b21035775/FILE_0736_OBJECTS,mets-image
mvjjv8cc,Image,b21520094/FILE_0395_OBJECTS,mets-image
b2unckhf,Image,b29010299/FILE_1916_OBJECTS,mets-image
jeqw52ev,Image,b30523576/FILE_0437_OBJECTS,mets-image
f8k7svdm,Image,b31820797/FILE_0010_OBJECTS,mets-image
fargn4sx,Image,b18164997/FILE_0117_OBJECTS,mets-image
nx8apehj,Image,b21716997/FILE_0185_OBJECTS,mets-image
p88zsbpb,Image,b19681100/FILE_0132_OBJECTS,mets-image
fj3fxs3n,Item,i10512172,sierra-system-number
qvfu5am7,Image,b28038423/FILE_0235_OBJECTS,mets-image
jhrvz86c,Image,b30522870/FILE_0195_OBJECTS,mets-image
jsr4mx88,Image,b28777360/FILE_0202_OBJECTS,mets-image
uczfv8s5,Image,b29406353/FILE_0088_OBJECTS,mets-image
jzhxz7e9,Image,b3275775x/FILE_0781_OBJECTS,mets-image
n6w5mf6u,Work,C0050443,miro-image-number
vbf75skr,Image,b21452386/FILE_0289_OBJECTS,mets-image
yd2rx7cr,Image,b30504338/FILE_0297_OBJECTS,mets-image
tv5xs8qh,Image,b2100304x/FILE_0615_OBJECTS,mets-image
p4g2htqg,Image,b21207963/FILE_0074_OBJECTS,mets-image
uzk5yhtb,Image,b21417325/FILE_0096_OBJECTS,mets-image
grpbwuu8,Work,b2010515,sierra-system-number
x2hupyjy,Item,i1867198,sierra-system-number
b767q7j8,Image,b30340883/FILE_0175_OBJECTS,mets-image
ft8zxk9v,Image,b3148315x/FILE_0088_OBJECTS,mets-image
ghztxpt4,Item,b2104966x,sierra-system-number
g7j3zc73,Image,b19954451/FILE_0002_OBJECTS,mets-image
e5zns6en,Item,i17156701,sierra-system-number
qvst69qg,Image,b29823924/FILE_0799_OBJECTS,mets-image
afpb6cqq,Item,i20075261,sierra-system-number
kuduxxg4,Image,b24725493/FILE_0819_OBJECTS,mets-image
mytutcc4,Image,b24868723/FILE_0018_OBJECTS,mets-image
hx8vp8de,Work,262e040b-4de6-4219-a3d7-dee4ce2004b3,calm-record-id
wjw8hgfx,Image,b30321335/FILE_0156_OBJECTS,mets-image
zsm4tgew,Image,b20412551/FILE_0226_OBJECTS,mets-image
tzrsw87r,Image,b28084676/FILE_0084_OBJECTS,mets-image
bywkwehz,Image,b20418097/FILE_1008_OBJECTS,mets-image
end6xkxy,Image,b21287880/FILE_0023_OBJECTS,mets-image
jq6wf69z,Image,b29782703/FILE_0054_OBJECTS,mets-image
z4xh2gk9,Image,b28104754/FILE_0504_OBJECTS,mets-image
rfpquten,Image,b21167175/FILE_0102_OBJECTS,mets-image
whchreba,Image,b2877307x/FILE_0161_OBJECTS,mets-image
qnpqe5jc,Image,b28106763/FILE_0216_OBJECTS,mets-image
xq83p892,Image,b21157376/FILE_0018_OBJECTS,mets-image
gvpgsycc,Work,b2235452,sierra-system-number
eqnr6qeh,Image,b17074575/FILE_0177_OBJECTS,mets-image
uzum6s7m,Image,b31354981/FILE_0255_OBJECTS,mets-image
y2at8st7,Image,b21922627/FILE_0299_OBJECTS,mets-image
rjmt68uj,Image,b29330816/FILE_0269_OBJECTS,mets-image
sfqz4jjw,Image,b29927948/FILE_0210_OBJECTS,mets-image
spms964u,Image,b22415567/FILE_0038_OBJECTS,mets-image
gbegafd7,Work,b21649558,sierra-system-number
shsbq53t,Image,b28147182/FILE_0073_OBJECTS,mets-image
dspt3gxq,Image,b33274800/FILE_0210_OBJECTS,mets-image
cmpzmh24,Image,b22427570/FILE_0049_OBJECTS,mets-image
kk8y5xxc,Image,b21034400/FILE_0340_OBJECTS,mets-image
y5d94kck,Image,b11147696/FILE_0290_OBJECTS,mets-image
w2dveuqh,Image,b28050216/FILE_0021_OBJECTS,mets-image
rv8fje2u,Image,b32823265/FILE_0003_OBJECTS,mets-image
qy2tb8yv,Image,b2920849x/FILE_0017_OBJECTS,mets-image
wh2exaey,Image,b21085468/FILE_0833_OBJECTS,mets-image
gkxp7w8s,Image,b33280897/FILE_0176_OBJECTS,mets-image
y6ftwhtv,Image,b21302571/FILE_0043_OBJECTS,mets-image
xy9hgaeg,Image,b2981926x/FILE_0235_OBJECTS,mets-image
c4qc6jqa,Image,b2114221x/FILE_0007_OBJECTS,mets-image
pjrtk6xg,Image,b20397161/FILE_0312_OBJECTS,mets-image
cfp8z7va,Work,b32798829,mets
ub594vsg,Work,2456896,sierra-system-number
g3k92m6k,Work,b26355425,sierra-system-number
e534snqa,Work,SARSP,calm-ref-no
jv2782d4,Image,b30503425/FILE_0147_OBJECTS,mets-image
ebx579tr,Work,b29080708,sierra-system-number
x3tv4xj5,Image,b2127079x/FILE_0018_OBJECTS,mets-image
re9fmgsu,Image,b21022215/FILE_0605_OBJECTS,mets-image
nfra8x8x,Image,b12200578/FILE_0262_OBJECTS,mets-image
a497ykm5,Image,b2040184x/FILE_0668_OBJECTS,mets-image
jcx4ppd3,Image,b21129605/FILE_0029_OBJECTS,mets-image
q7wgz95r,Image,b33096715/FILE_0555_OBJECTS,mets-image
pws7wamx,Image,b30455996/FILE_0440_OBJECTS,mets-image
mk9t4x4u,Image,b2485735x/FILE_0009_OBJECTS,mets-image
ekqxaxv9,Image,b20407877/FILE_0125_OBJECTS,mets-image
by2qag88,Image,b12946606/FILE_0374_OBJECTS,mets-image
zqujbwn6,Image,b20393374/FILE_0305_OBJECTS,mets-image
ghyb3ut7,Work,W0040351,miro-image-number
p55p9z5f,Image,b20401887/FILE_0272_OBJECTS,mets-image
rjx6scz2,Image,b33491872/FILE_0713_OBJECTS,mets-image
wgs2emj9,Image,b29195913/FILE_0017_OBJECTS,mets-image
at3caumb,Image,b21999454/FILE_1005_OBJECTS,mets-image
grpkcgmk,Image,b21284921/FILE_0258_OBJECTS,mets-image
ejymvgap,Image,b21929555/FILE_0135_OBJECTS,mets-image
h34qa9fy,Image,b3300528x/FILE_0207_OBJECTS,mets-image
q222yj3d,Image,b21006702/FILE_0488_OBJECTS,mets-image
vcmxx23m,Work,b24205849,sierra-system-number
wj6rq9av,Image,b28765849/FILE_0336_OBJECTS,mets-image
d4vnbw6q,Image,b32745746/FILE_1037_OBJECTS,mets-image
gufjt5w6,Image,b22398193/FILE_0022_OBJECTS,mets-image
ykzhsrk3,Image,b21780262/FILE_0161_OBJECTS,mets-image
gxcn4uqd,Image,b28705804/FILE_0080_OBJECTS,mets-image
zgv4uerz,Item,b23118386,sierra-system-number
tqwn893r,Work,b30965755,sierra-system-number
u3wc2ebd,Image,b21537392/FILE_0123_OBJECTS,mets-image
kcqwu8zt,Image,b2197200x/FILE_0474_OBJECTS,mets-image
twx8uqts,Image,b18019638/FILE_0001_OBJECTS,mets-image
eubrddy2,Item,i20450400,sierra-system-number
tq7ef4y4,Image,b19308905/FILE_0077_OBJECTS,mets-image
ug3geuex,Image,b21078841/FILE_0243_OBJECTS,mets-image
zjcz9z6c,Image,b1845785x/FILE_0374_OBJECTS,mets-image
eestwdkw,Image,b28115892/FILE_0001_OBJECTS,mets-image
bc56986c,Work,b2044745,sierra-system-number
bqnrrdvx,Image,b30522158/FILE_0211_OBJECTS,mets-image
yu9f3hkg,Image,b29226922/FILE_0035_OBJECTS,mets-image
xd8494dm,Work,b2415409x,sierra-system-number
fdq7x5pe,Image,b30785212/FILE_0007_OBJECTS,mets-image
dgs3ndga,Image,b2901007x/FILE_0467_OBJECTS,mets-image
n9qnt6tv,Work,b28826735,sierra-system-number
y6chmnb8,Subject,sh87004553,lc-subjects
swea9ajg,Work,b1228402,sierra-system-number
gd3zqfmq,Image,b31900239/FILE_0016_OBJECTS,mets-image
dkm7tywv,Item,b23756317,sierra-system-number
wju2r2kf,Image,b24952837/FILE_0323_OBJECTS,mets-image
gwkxd4et,Image,b30263177/FILE_0043_OBJECTS,mets-image
jaxun7ur,Image,b30459709/FILE_0353_OBJECTS,mets-image
yppwvrjt,Image,b21964026/FILE_0233_OBJECTS,mets-image
gbyjbmau,Image,b23982287/FILE_0695_OBJECTS,mets-image
gddnzn9r,Image,b2152726x/FILE_0545_OBJECTS,mets-image
er88wcfz,Item,1336370,sierra-system-number
kjcyydwc,Item,1183724,sierra-system-number
s3vfjegq,Work,2004145,sierra-system-number
fpq3awyb,Image,b23984181/FILE_0104_OBJECTS,mets-image
dy9jacea,Image,b18020136/FILE_0295_OBJECTS,mets-image
tqx8vfaa,Image,b30408830/FILE_0359_OBJECTS,mets-image
fcqu8qpz,Image,b28779022/FILE_0224_OBJECTS,mets-image
cchdtpaa,Image,b11533936/FILE_0030_OBJECTS,mets-image
mxmkkjzy,Image,b21999533/FILE_0012_OBJECTS,mets-image
tkg7myjy,Image,b21917383/FILE_0102_OBJECTS,mets-image
k5udvszf,Image,b22331980/FILE_0063_OBJECTS,mets-image
argdgctb,Image,b21457761/FILE_0029_OBJECTS,mets-image
h2azmjhj,Item,1824474,sierra-system-number
sfy3d8xr,Image,b21292875/FILE_0276_OBJECTS,mets-image
uejdpuje,Image,b30788432/FILE_0025_OBJECTS,mets-image
sz7mhkwg,Work,4986ff22-03ed-4118-8232-fc9dab941ea5,calm-record-id
rv924b8r,Work,b2392407x,sierra-system-number
btbwt3ub,Image,b24863944/FILE_0709_OBJECTS,mets-image
bg3r9j45,Image,b3052815x/FILE_0332_OBJECTS,mets-image
p4bpj827,Image,b30418525/FILE_0191_OBJECTS,mets-image
akv7y44m,Image,b30259289/FILE_0040_OBJECTS,mets-image
neg8w76g,Image,b29785224/FILE_0316_OBJECTS,mets-image
panzkfu4,Item,i12217931,sierra-system-number
j2756aa7,Image,b21511901/FILE_0192_OBJECTS,mets-image
czt3g5nk,Image,b24884170/FILE_0355_OBJECTS,mets-image
wx9qhtcf,Image,b29310386/FILE_0569_OBJECTS,mets-image
e3k39hnh,Image,b29295099/FILE_0007_OBJECTS,mets-image
xzc7h7x3,Work,L0067229,miro-image-number
zy6ccb7v,Work,b1105937,sierra-system-number
bx4jbam6,Image,b21226039/FILE_0064_OBJECTS,mets-image
s52uwgb5,Image,b2439189x/FILE_0296_OBJECTS,mets-image
aar76bdb,Work,SAMIN/B/58,calm-ref-no
yrbfx3kh,Image,b20416453/FILE_0104_OBJECTS,mets-image
aykynp75,Image,b33084786/FILE_0023_OBJECTS,mets-image
cmkkunss,Image,b29818527/FILE_0054_OBJECTS,mets-image
y22uravd,Concept,"hudson, j. t. (john thomas)",label-derived
pgy7r5p4,Image,b24391839/FILE_0268_OBJECTS,mets-image
y2veewba,Image,b28038812/FILE_0421_OBJECTS,mets-image
a7g6q6fw,Image,b20402405/FILE_0005_OBJECTS,mets-image
pey5dtc8,Work,b25739049,sierra-system-number
txwkhqaa,Work,b16738925,mets
g7e3m89r,Image,b18361328/FILE_0048_OBJECTS,mets-image
g8me69nm,Image,b20416064/FILE_0833_OBJECTS,mets-image
wjdmggfy,Image,b2150023x/FILE_0092_OBJECTS,mets-image
wqzdbn4j,Work,22665e2b-873e-46a1-887e-4cfcf9e62014,calm-record-id
f2vt988m,Image,b21215959/FILE_0021_OBJECTS,mets-image
uh55rjj8,Image,b18176835/FILE_0104_OBJECTS,mets-image
ce5s3q9a,Image,b33097835/FILE_0075_OBJECTS,mets-image
jvpg8g9t,Image,b19552816/FILE_0030_OBJECTS,mets-image
p8qcspyn,Image,b31954741/FILE_0030_OBJECTS,mets-image
scg7q36m,Image,b18027301/FILE_0058_OBJECTS,mets-image
zw78uvxb,Image,b30451395/FILE_0715_OBJECTS,mets-image
mzcvjs6v,Item,b24503939,sierra-system-number
bcur233s,Image,b21211152/FILE_0141_OBJECTS,mets-image
qv7g534y,Image,b22040213/FILE_0614_OBJECTS,mets-image
ubykv557,Image,b33176164/FILE_0134_OBJECTS,mets-image
u8yrqjxq,Image,b22309378/FILE_0106_OBJECTS,mets-image
ksnv9tzv,Work,1424439,sierra-system-number
j3xa3czp,Work,b1148818,sierra-system-number
ueks6893,Image,b21150424/FILE_0054_OBJECTS,mets-image
mber6w9e,Image,b31357106/FILE_0043_OBJECTS,mets-image
sc5cc8wd,Work,b2186686,sierra-system-number
nj2zkhq2,Image,b21039343/FILE_0284_OBJECTS,mets-image
cur8ugbu,Image,b2172877x/FILE_0196_OBJECTS,mets-image
kdwxr4tb,Image,b19951681/FILE_0290_OBJECTS,mets-image
az2e57wf,Image,ARTCOO/B/9/file-7a61e2ab-52a4-4d06-9a0b-14c988afa667,mets-image
g8taztg3,Work,b32827957,sierra-system-number
v29q9bqe,Image,b21158484/FILE_0460_OBJECTS,mets-image
b2sjuqu2,Image,b20397616/FILE_0066_OBJECTS,mets-image
pzt6fth7,Image,b21229879/FILE_0400_OBJECTS,mets-image
tkzxcqdt,Image,b14757412/FILE_0059_OBJECTS,mets-image
qcphkqj4,Subject,"beclard, p. a. (pierre auguste), 1785-1825",label-derived
gr4gedzx,Work,2795213,sierra-system-number
qmykvd44,Image,b16234820/FILE_0055_OBJECTS,mets-image
g96z89r3,Work,c32f2d0d-44b0-4156-87e7-a10d4452f5f9,calm-record-id
c8bv87rw,Work,N0008539,miro-image-number
mmg2da42,Image,b2924495x/FILE_0340_OBJECTS,mets-image
b6vgzp7p,Image,b29980124/FILE_0061_OBJECTS,mets-image
p3wr5ymh,Image,b18781342/FILE_0073_OBJECTS,mets-image
q2rdx379,Work,2317264,sierra-system-number
jyzdqktb,Image,b21035611/FILE_0259_OBJECTS,mets-image
h75k7yus,Image,b32231477/FILE_0020_OBJECTS,mets-image
acg4fwr7,Image,b21499615/FILE_0221_OBJECTS,mets-image
race4fkv,Image,b29008554/FILE_0146_OBJECTS,mets-image
bdbkra9w,Work,255ae42c-be7c-4adc-bbc0-de61c6502b90,calm-record-id
ytuvbq8y,Image,b30511963/FILE_0198_OBJECTS,mets-image
n97cehuu,Image,b21713881/FILE_0511_OBJECTS,mets-image
e7zm6r96,Work,b2943174,sierra-system-number
na556p5u,Image,b28763506/FILE_0128_OBJECTS,mets-image
s2my8whx,Image,b18024531/FILE_0305_OBJECTS,mets-image
p5z9t9y7,Image,b33086072/FILE_0118_OBJECTS,mets-image
aqdpfu73,Image,b21142956/FILE_0018_OBJECTS,mets-image
vmbuafbc,Image,b2153732x/FILE_0269_OBJECTS,mets-image
aakvqv9k,Work,b1110867,sierra-system-number
z4xzcchh,Image,b30546126/FILE_0090_OBJECTS,mets-image
ny38yrmt,Image,b2874620x/FILE_0012_OBJECTS,mets-image
urnz8sgn,Image,b28991175/FILE_0634_OBJECTS,mets-image
a5ruvek8,Image,b22316127/FILE_0027_OBJECTS,mets-image
g8q8rs9c,Item,b22354633,sierra-system-number
zm52qpgc,Image,b2942401x/FILE_0002_OBJECTS,mets-image
k9wjdfgb,Image,b20390130/FILE_0467_OBJECTS,mets-image
ctgf3tyr,Image,b28072273/FILE_0098_OBJECTS,mets-image
krk4bt57,Image,b21214979/FILE_0562_OBJECTS,mets-image
v2rszae4,Work,N0008415,miro-image-number
dznsa9ev,Image,b21924016/FILE_0124_OBJECTS,mets-image
zd7sgf3y,Image,b21923383/FILE_0101_OBJECTS,mets-image
zkpj6ak4,Item,i18195830,sierra-system-number
q9y4f86r,Image,b20000819/FILE_0041_OBJECTS,mets-image
pebnywgh,Image,b28761935/FILE_0202_OBJECTS,mets-image
qebz3buu,Image,b20386035/FILE_0185_OBJECTS,mets-image
zdb2hb4q,Work,b23117254,sierra-system-number
vap5ztdw,Image,b20046807/FILE_0008_OBJECTS,mets-image
vjh3m5ca,Image,b2899288x/FILE_0303_OBJECTS,mets-image
wc42wkrw,Image,b21058301/FILE_0522_OBJECTS,mets-image
bpcvybk5,Image,b28816262/FILE_0032_OBJECTS,mets-image
nuyhq49m,Image,b22423242/FILE_0052_OBJECTS,mets-image
hszur6zz,Image,b21781540/FILE_0675_OBJECTS,mets-image
t3sw5ejy,Work,b2926427,sierra-system-number
jvx9avqk,Image,b18021207/FILE_0012_OBJECTS,mets-image
tq8j7hzx,Image,b21778954/FILE_0027_OBJECTS,mets-image
nb5e7tjn,Work,3023475,sierra-system-number
fzv7w5pw,Image,b12822012/FILE_0290_OBJECTS,mets-image
duuesw8r,Image,b28119927/FILE_0376_OBJECTS,mets-image
m3rjc448,Image,b21219801/FILE_0046_OBJECTS,mets-image
wm7g3ghy,Image,b29171192/FILE_0070_OBJECTS,mets-image
vqggfayz,Image,b21919239/FILE_0077_OBJECTS,mets-image
yyv57h3r,Image,b28927461/FILE_0037_OBJECTS,mets-image
pb4mwpek,Image,b3037165x/FILE_0093_OBJECTS,mets-image
ra8ube9g,Work,b1102766,sierra-system-number
frvzc4fe,Image,b21139088/FILE_0783_OBJECTS,mets-image
b6p3mm6g,Image,b11534163/FILE_0031_OBJECTS,mets-image
u4suk5zm,Image,b24855911/FILE_0600_OBJECTS,mets-image
prjeuqzc,Image,b33287995/FILE_0054_OBJECTS,mets-image
edudcme6,Image,b30793130/FILE_0056_OBJECTS,mets-image
z8wmwwy2,Image,b28124029/FILE_0266_OBJECTS,mets-image
n452sn8z,Work,b20590441,sierra-system-number
fcx6bm3w,Image,b2101291x/FILE_0356_OBJECTS,mets-image
nxymmp3x,Image,b28136718/FILE_0114_OBJECTS,mets-image
cw3g7g5d,Image,b21073302/FILE_0108_OBJECTS,mets-image
fjb7tbvh,Image,b2204212x/FILE_0010_OBJECTS,mets-image
eejq85p9,Image,b21080239/FILE_0171_OBJECTS,mets-image
kjjbpg2j,Image,b33094482/FILE_0270_OBJECTS,mets-image
nsg24ydv,Image,b21498180/FILE_0069_OBJECTS,mets-image
skyafs3r,Image,b28755005/FILE_0106_OBJECTS,mets-image
rstsyhsg,Image,b18316384/FILE_0229_OBJECTS,mets-image
rkyfwexr,Work,b2782558,sierra-system-number
u3ssreqh,Work,1851483,sierra-system-number
aq8fcm7y,Image,b21060289/FILE_1002_OBJECTS,mets-image
phfs6jjv,Image,b33001017/FILE_0212_OBJECTS,mets-image
wcwvy8fk,Work,2698181,sierra-system-number
v53uvmkc,Image,b19119392/FILE_0214_OBJECTS,mets-image
hcekkhmd,Image,b21987373/FILE_0910_OBJECTS,mets-image
bpay3q5r,Image,b29330245/FILE_0143_OBJECTS,mets-image
q6yt4u2s,Image,b30094410/FILE_0238_OBJECTS,mets-image
h926ycqx,Image,b21531262/FILE_0021_OBJECTS,mets-image
ay262ruc,Image,b21053959/FILE_0505_OBJECTS,mets-image
bzkbee67,Image,b28108905/FILE_0300_OBJECTS,mets-image
s9mg65tj,Image,b2190652x/FILE_0495_OBJECTS,mets-image
j7qtpwxn,Image,b2232785x/FILE_0007_OBJECTS,mets-image
gtymwjya,Image,b29320616/FILE_0154_OBJECTS,mets-image
up262zja,Image,b30534781/FILE_0002_OBJECTS,mets-image
fdvxanh6,Image,b18840954/FILE_0143_OBJECTS,mets-image
weu8awjt,Image,b21020619/FILE_0109_OBJECTS,mets-image
vcvxg5tk,Image,b22359576/FILE_0025_OBJECTS,mets-image
ht35kqpe,Image,b21299213/FILE_0129_OBJECTS,mets-image
zvx7chgq,Image,b19478288/FILE_0083_OBJECTS,mets-image
zwfzr8bp,Image,b29754185/FILE_0014_OBJECTS,mets-image
k48vebqt,Image,b29326618/FILE_0231_OBJECTS,mets-image
jsuhqbr9,Image,b30497759/FILE_0237_OBJECTS,mets-image
epfeujrj,Work,b21724581,sierra-system-number
z3hhxkkq,Image,b21054149/FILE_0495_OBJECTS,mets-image
y7s6875q,Work,b2106572x,sierra-system-number
axhexy3r,Image,b30241480/FILE_0016_OBJECTS,mets-image
s4jvzuwu,Work,b2639552,sierra-system-number
nsp5mp3a,Image,b30327271/FILE_0113_OBJECTS,mets-image
snwsx5m6,Image,b21287156/FILE_0245_OBJECTS,mets-image
vc85s6pz,Work,b22224191,sierra-system-number
t63pfcva,Image,b28052687/FILE_0036_OBJECTS,mets-image
d45ddp2x,Work,304f69de-70f7-4d75-b585-c5ed8a139137,calm-record-id
h2jyjvs4,Image,b21299663/FILE_0387_OBJECTS,mets-image
bbbwtadd,Image,b21210135/FILE_0065_OBJECTS,mets-image
wbfrtwy4,Image,b29337124/FILE_0520_OBJECTS,mets-image
sdmdeq5x,Work,1863155,sierra-system-number
s6ds6c86,Image,b21149756/FILE_0073_OBJECTS,mets-image
png2r54v,Item,1752824,sierra-system-number
ggawz7j2,Image,b29129874/FILE_0022_OBJECTS,mets-image
nmkz4qjq,Image,b33088627/FILE_0191_OBJECTS,mets-image
nz2z3bkb,Image,b28090718/FILE_0045_OBJECTS,mets-image
h93gevt2,Work,2989094,sierra-system-number
fxm4v44a,Image,b29347671/FILE_0018_OBJECTS,mets-image
rvy7marg,Image,b21024777/FILE_0409_OBJECTS,mets-image
p44mqsgm,Work,b13139873,sierra-system-number
kbawjf54,Work,1471904,sierra-system-number
qwghmfgc,Work,b2737299,sierra-system-number
swavpedr,Item,i1822699,sierra-system-number
tcayf568,Image,b18033878/FILE_0645_OBJECTS,mets-image
k6qegp3m,Image,b21162761/FILE_0199_OBJECTS,mets-image
dgwsckkn,Image,b20998880/FILE_0140_OBJECTS,mets-image
k88kx3qv,Image,b28038083/FILE_0075_OBJECTS,mets-image
r6mumtuy,Item,i1692315,sierra-system-number
zk58b45y,Image,b32745746/FILE_0997_OBJECTS,mets-image
w4rynr83,Image,b21123056/FILE_0043_OBJECTS,mets-image
cf5s244t,Image,b29287467/FILE_0010_OBJECTS,mets-image
dvy79psk,Image,b29295270/FILE_0239_OBJECTS,mets-image
ze2twfsy,Image,b28757725/FILE_0006_OBJECTS,mets-image
zpz354rr,Image,b18615843/FILE_0476_OBJECTS,mets-image
wwcjqz2z,Image,b21117445/FILE_0178_OBJECTS,mets-image
er3366jk,Image,b31361924/FILE_0095_OBJECTS,mets-image
n976vnn9,Item,1029528,sierra-system-number
fnd4wgq6,Image,b21021430/FILE_0514_OBJECTS,mets-image
hxqcr8ue,Image,b21962959/FILE_0558_OBJECTS,mets-image
bde5zbzh,Image,b18397451/FILE_0006_OBJECTS,mets-image
zujn58a5,Image,b28086181/FILE_0463_OBJECTS,mets-image
r3yeufdf,Image,b29196711/FILE_0001_OBJECTS,mets-image
t73znszu,Image,b21069207/FILE_0525_OBJECTS,mets-image
bfqq58jz,Image,b12811385/FILE_0209_OBJECTS,mets-image
j7phy9at,Work,N0028233,miro-image-number
hpb9hpuu,Image,b21941828/FILE_0254_OBJECTS,mets-image
puaayje4,Image,b28993287/FILE_0545_OBJECTS,mets-image
mrnzn69c,Image,b33029258/FILE_0269_OBJECTS,mets-image
epzxagrc,Image,b21309097/FILE_0094_OBJECTS,mets-image
bnqe33pa,Work,M0003370,miro-image-number
s7py7qmv,Image,b24865710/FILE_0237_OBJECTS,mets-image
tsev43gk,Image,b30525573/FILE_0063_OBJECTS,mets-image
tm8v8tec,Image,b29928928/FILE_0326_OBJECTS,mets-image
cpax4v66,Image,b21711173/FILE_0118_OBJECTS,mets-image
zv236rfd,Image,b20400706/FILE_0488_OBJECTS,mets-image
njngu25g,Item,b23651003,sierra-system-number
